id	stage	metric	value	extra
1106.3736	llm_gap	recovery_at_0.6	1.0	
1106.3736	llm_gap	hallucination_at_0.6	0.0	
1106.3736	llm_gap	recovery_at_0.7	0.5	
1106.3736	llm_gap	hallucination_at_0.7	0.5	
1106.3736	pipeline_vs_oracle	n_oracle_gaps	2.0	
1106.3736	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.8985103964805603	
1106.3736	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.8985103964805603	
1106.3736	pipeline_vs_oracle	recovery_at_0.5	1.0	
1106.3736	pipeline_vs_oracle	coverage_at_0.5	1.0	
1106.3736	pipeline_vs_oracle	recovery_at_0.6	1.0	
1106.3736	pipeline_vs_oracle	coverage_at_0.6	1.0	
1106.3736	pipeline_vs_oracle	recovery_at_0.7	1.0	
1106.3736	pipeline_vs_oracle	coverage_at_0.7	1.0	
1106.3478	regex_section	rouge1_f	0.9758454106280192	future_work
1106.3478	regex_section	rouge2_f	0.9560975609756097	future_work
1106.3478	regex_section	rougeL_f	0.9758454106280192	future_work
1106.3478	regex_section	pred_chars	655.0	
1106.3478	llm_gap	n_gaps	2.0	
1106.3478	llm_gap	mean_sim_to_gold	0.9796559810638428	
1106.3478	llm_gap	mean_sim_to_full	0.9796559810638428	
1106.3478	llm_gap	recovery_at_0.5	1.0	
1106.3478	llm_gap	hallucination_at_0.5	0.0	
1106.3478	llm_gap	recovery_at_0.6	1.0	
1106.3478	llm_gap	hallucination_at_0.6	0.0	
1106.3478	llm_gap	recovery_at_0.7	1.0	
1106.3478	llm_gap	hallucination_at_0.7	0.0	
1106.3478	pipeline_vs_oracle	n_oracle_gaps	2.0	
1106.3478	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9796559810638428	
1106.3478	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9796559810638428	
1106.3478	pipeline_vs_oracle	recovery_at_0.5	1.0	
1106.3478	pipeline_vs_oracle	coverage_at_0.5	1.0	
1106.3478	pipeline_vs_oracle	recovery_at_0.6	1.0	
1106.3478	pipeline_vs_oracle	coverage_at_0.6	1.0	
1106.3478	pipeline_vs_oracle	recovery_at_0.7	1.0	
1106.3478	pipeline_vs_oracle	coverage_at_0.7	1.0	
1106.5178	regex_section	rouge1_f	0.3158742949234488	fallback
1106.5178	regex_section	rouge2_f	0.08716707021791767	fallback
1106.5178	regex_section	rougeL_f	0.13537469782433523	fallback
1106.5178	regex_section	pred_chars	5767.0	
1106.5178	llm_gap	n_gaps	2.0	
1106.5178	llm_gap	mean_sim_to_gold	0.6258293986320496	
1106.5178	llm_gap	mean_sim_to_full	0.8723442554473877	
1106.5178	llm_gap	recovery_at_0.5	1.0	
1106.5178	llm_gap	hallucination_at_0.5	0.0	
1106.5178	llm_gap	recovery_at_0.6	0.5	
1106.5178	llm_gap	hallucination_at_0.6	0.0	
1106.5178	llm_gap	recovery_at_0.7	0.5	
1106.5178	llm_gap	hallucination_at_0.7	0.0	
1106.5178	pipeline_vs_oracle	n_oracle_gaps	2.0	
1106.5178	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.6107842922210693	
1106.5178	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.6107842922210693	
1106.5178	pipeline_vs_oracle	recovery_at_0.5	1.0	
1106.5178	pipeline_vs_oracle	coverage_at_0.5	1.0	
1106.5178	pipeline_vs_oracle	recovery_at_0.6	0.5	
1106.5178	pipeline_vs_oracle	coverage_at_0.6	0.5	
1106.5178	pipeline_vs_oracle	recovery_at_0.7	0.5	
1106.5178	pipeline_vs_oracle	coverage_at_0.7	0.5	
1107.3226	regex_section	rouge1_f	0.9401408450704226	discussion
1107.3226	regex_section	rouge2_f	0.9081272084805654	discussion
1107.3226	regex_section	rougeL_f	0.9401408450704226	discussion
1107.3226	regex_section	pred_chars	1692.0	
1107.3226	llm_gap	n_gaps	2.0	
1107.3226	llm_gap	mean_sim_to_gold	1.0	
1107.3226	llm_gap	mean_sim_to_full	1.0	
1107.3226	llm_gap	recovery_at_0.5	1.0	
1107.3226	llm_gap	hallucination_at_0.5	0.0	
1107.3226	llm_gap	recovery_at_0.6	1.0	
1107.3226	llm_gap	hallucination_at_0.6	0.0	
1107.3226	llm_gap	recovery_at_0.7	1.0	
1107.3226	llm_gap	hallucination_at_0.7	0.0	
1107.3226	pipeline_vs_oracle	n_oracle_gaps	2.0	
1107.3226	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.0	
1107.3226	pipeline_vs_oracle	mean_sim_oracle_to_pipe	1.0	
1107.3226	pipeline_vs_oracle	recovery_at_0.5	1.0	
1107.3226	pipeline_vs_oracle	coverage_at_0.5	1.0	
1107.3226	pipeline_vs_oracle	recovery_at_0.6	1.0	
1107.3226	pipeline_vs_oracle	coverage_at_0.6	1.0	
1107.3226	pipeline_vs_oracle	recovery_at_0.7	1.0	
1107.3226	pipeline_vs_oracle	coverage_at_0.7	1.0	
1107.4661	regex_section	rouge1_f	0.564437194127243	future_work
1107.4661	regex_section	rouge2_f	0.4026186579378069	future_work
1107.4661	regex_section	rougeL_f	0.401305057096248	future_work
1107.4661	regex_section	pred_chars	1342.0	
1107.4661	llm_gap	n_gaps	1.0	
1107.4661	llm_gap	mean_sim_to_gold	0.6028176546096802	
1107.4661	llm_gap	mean_sim_to_full	1.0000001192092896	
1107.4661	llm_gap	recovery_at_0.5	1.0	
1107.4661	llm_gap	hallucination_at_0.5	0.0	
1107.4661	llm_gap	recovery_at_0.6	1.0	
1107.4661	llm_gap	hallucination_at_0.6	0.0	
1107.4661	llm_gap	recovery_at_0.7	0.0	
1107.4661	llm_gap	hallucination_at_0.7	0.0	
1107.4661	pipeline_vs_oracle	n_oracle_gaps	2.0	
1107.4661	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.44909900426864624	
1107.4661	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.2630665898323059	
1107.4661	pipeline_vs_oracle	recovery_at_0.5	0.0	
1107.4661	pipeline_vs_oracle	coverage_at_0.5	0.0	
1107.4661	pipeline_vs_oracle	recovery_at_0.6	0.0	
1107.4661	pipeline_vs_oracle	coverage_at_0.6	0.0	
1107.4661	pipeline_vs_oracle	recovery_at_0.7	0.0	
1107.4661	pipeline_vs_oracle	coverage_at_0.7	0.0	
1107.5474	regex_section	rouge1_f	0.7676470588235295	future_work
1107.5474	regex_section	rouge2_f	0.6663395485770363	future_work
1107.5474	regex_section	rougeL_f	0.5598039215686275	future_work
1107.5474	regex_section	pred_chars	7174.0	
1107.5474	llm_gap	n_gaps	2.0	
1107.5474	llm_gap	mean_sim_to_gold	0.8159403204917908	
1107.5474	llm_gap	mean_sim_to_full	0.8159403204917908	
1107.5474	llm_gap	recovery_at_0.5	1.0	
1107.5474	llm_gap	hallucination_at_0.5	0.0	
1107.5474	llm_gap	recovery_at_0.6	1.0	
1107.5474	llm_gap	hallucination_at_0.6	0.0	
1107.5474	llm_gap	recovery_at_0.7	0.5	
1107.5474	llm_gap	hallucination_at_0.7	0.5	
1107.5474	pipeline_vs_oracle	n_oracle_gaps	2.0	
1107.5474	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.5825139880180359	
1107.5474	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.5825139880180359	
1107.5474	pipeline_vs_oracle	recovery_at_0.5	0.5	
1107.5474	pipeline_vs_oracle	coverage_at_0.5	0.5	
1107.5474	pipeline_vs_oracle	recovery_at_0.6	0.5	
1107.5474	pipeline_vs_oracle	coverage_at_0.6	0.5	
1107.5474	pipeline_vs_oracle	recovery_at_0.7	0.5	
1107.5474	pipeline_vs_oracle	coverage_at_0.7	0.5	
1108.3915	regex_section	rouge1_f	0.16774193548387098	discussion,future_work
1108.3915	regex_section	rouge2_f	0.022653721682847898	discussion,future_work
1108.3915	regex_section	rougeL_f	0.10322580645161289	discussion,future_work
1108.3915	regex_section	pred_chars	549.0	
1108.3915	llm_gap	n_gaps	1.0	
1108.3915	llm_gap	mean_sim_to_gold	0.48649001121520996	
1108.3915	llm_gap	mean_sim_to_full	0.5353211164474487	
1108.3915	llm_gap	recovery_at_0.5	0.0	
1108.3915	llm_gap	hallucination_at_0.5	0.0	
1108.3915	llm_gap	recovery_at_0.6	0.0	
1108.3915	llm_gap	hallucination_at_0.6	1.0	
1108.3915	llm_gap	recovery_at_0.7	0.0	
1108.3915	llm_gap	hallucination_at_0.7	1.0	
1108.3915	pipeline_vs_oracle	n_oracle_gaps	2.0	
1108.3915	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.2884177565574646	
1108.3915	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.18748651444911957	
1108.3915	pipeline_vs_oracle	recovery_at_0.5	0.0	
1108.3915	pipeline_vs_oracle	coverage_at_0.5	0.0	
1108.3915	pipeline_vs_oracle	recovery_at_0.6	0.0	
1108.3915	pipeline_vs_oracle	coverage_at_0.6	0.0	
1108.3915	pipeline_vs_oracle	recovery_at_0.7	0.0	
1108.3915	pipeline_vs_oracle	coverage_at_0.7	0.0	
1108.5985	regex_section	rouge1_f	0.6116071428571428	future_work
1108.5985	regex_section	rouge2_f	0.5816554809843402	future_work
1108.5985	regex_section	rougeL_f	0.6071428571428571	future_work
1108.5985	regex_section	pred_chars	1597.0	
1108.5985	llm_gap	n_gaps	2.0	
1108.5985	llm_gap	mean_sim_to_gold	0.8917615413665771	
1108.5985	llm_gap	mean_sim_to_full	0.8917615413665771	
1108.5985	llm_gap	recovery_at_0.5	1.0	
1108.5985	llm_gap	hallucination_at_0.5	0.0	
1108.5985	llm_gap	recovery_at_0.6	1.0	
1108.5985	llm_gap	hallucination_at_0.6	0.0	
1108.5985	llm_gap	recovery_at_0.7	1.0	
1108.5985	llm_gap	hallucination_at_0.7	0.0	
1108.5985	pipeline_vs_oracle	n_oracle_gaps	2.0	
1108.5985	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.8917616009712219	
1108.5985	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.8917616009712219	
1108.5985	pipeline_vs_oracle	recovery_at_0.5	1.0	
1108.5985	pipeline_vs_oracle	coverage_at_0.5	1.0	
1108.5985	pipeline_vs_oracle	recovery_at_0.6	1.0	
1108.5985	pipeline_vs_oracle	coverage_at_0.6	1.0	
1108.5985	pipeline_vs_oracle	recovery_at_0.7	1.0	
1108.5985	pipeline_vs_oracle	coverage_at_0.7	1.0	
1109.0470	regex_section	rouge1_f	0.9266409266409267	future_work
1109.0470	regex_section	rouge2_f	0.8871595330739299	future_work
1109.0470	regex_section	rougeL_f	0.9266409266409267	future_work
1109.0470	regex_section	pred_chars	848.0	
1109.0470	llm_gap	n_gaps	1.0	
1109.0470	llm_gap	mean_sim_to_gold	0.8710265159606934	
1109.0470	llm_gap	mean_sim_to_full	0.8710263967514038	
1109.0470	llm_gap	recovery_at_0.5	1.0	
1109.0470	llm_gap	hallucination_at_0.5	0.0	
1109.0470	llm_gap	recovery_at_0.6	1.0	
1109.0470	llm_gap	hallucination_at_0.6	0.0	
1109.0470	llm_gap	recovery_at_0.7	1.0	
1109.0470	llm_gap	hallucination_at_0.7	0.0	
1109.0470	pipeline_vs_oracle	n_oracle_gaps	1.0	
1109.0470	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.915949821472168	
1109.0470	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.915949821472168	
1109.0470	pipeline_vs_oracle	recovery_at_0.5	1.0	
1109.0470	pipeline_vs_oracle	coverage_at_0.5	1.0	
1109.0470	pipeline_vs_oracle	recovery_at_0.6	1.0	
1109.0470	pipeline_vs_oracle	coverage_at_0.6	1.0	
1109.0470	pipeline_vs_oracle	recovery_at_0.7	1.0	
1109.0470	pipeline_vs_oracle	coverage_at_0.7	1.0	
1109.0217	regex_section	rouge1_f	0.21863117870722432	fallback
1109.0217	regex_section	rouge2_f	0.06857142857142857	fallback
1109.0217	regex_section	rougeL_f	0.10266159695817492	fallback
1109.0217	regex_section	pred_chars	5048.0	
1109.0217	llm_gap	n_gaps	1.0	
1109.0217	llm_gap	mean_sim_to_gold	0.46108850836753845	
1109.0217	llm_gap	mean_sim_to_full	0.7990842461585999	
1109.0217	llm_gap	recovery_at_0.5	0.0	
1109.0217	llm_gap	hallucination_at_0.5	0.0	
1109.0217	llm_gap	recovery_at_0.6	0.0	
1109.0217	llm_gap	hallucination_at_0.6	0.0	
1109.0217	llm_gap	recovery_at_0.7	0.0	
1109.0217	llm_gap	hallucination_at_0.7	0.0	
1109.0217	pipeline_vs_oracle	n_oracle_gaps	2.0	
1109.0217	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.3103797733783722	
1109.0217	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.2892817258834839	
1109.0217	pipeline_vs_oracle	recovery_at_0.5	0.0	
1109.0217	pipeline_vs_oracle	coverage_at_0.5	0.0	
1109.0217	pipeline_vs_oracle	recovery_at_0.6	0.0	
1109.0217	pipeline_vs_oracle	coverage_at_0.6	0.0	
1109.0217	pipeline_vs_oracle	recovery_at_0.7	0.0	
1109.0217	pipeline_vs_oracle	coverage_at_0.7	0.0	
1111.1497	regex_section	rouge1_f	0.4759825327510917	future_work
1111.1497	regex_section	rouge2_f	0.3114035087719298	future_work
1111.1497	regex_section	rougeL_f	0.3275109170305677	future_work
1111.1497	regex_section	pred_chars	979.0	
1111.1497	llm_gap	n_gaps	1.0	
1111.1497	llm_gap	mean_sim_to_gold	0.3126315474510193	
1111.1497	llm_gap	mean_sim_to_full	1.0	
1111.1497	llm_gap	recovery_at_0.5	0.0	
1111.1497	llm_gap	hallucination_at_0.5	0.0	
1111.1497	llm_gap	recovery_at_0.6	0.0	
1111.1497	llm_gap	hallucination_at_0.6	0.0	
1111.1497	llm_gap	recovery_at_0.7	0.0	
1111.1497	llm_gap	hallucination_at_0.7	0.0	
1111.1497	pipeline_vs_oracle	n_oracle_gaps	2.0	
1111.1497	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.20060282945632935	
1111.1497	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.1978285014629364	
1111.1497	pipeline_vs_oracle	recovery_at_0.5	0.0	
1111.1497	pipeline_vs_oracle	coverage_at_0.5	0.0	
1111.1497	pipeline_vs_oracle	recovery_at_0.6	0.0	
1111.1497	pipeline_vs_oracle	coverage_at_0.6	0.0	
1111.1497	pipeline_vs_oracle	recovery_at_0.7	0.0	
1111.1497	pipeline_vs_oracle	coverage_at_0.7	0.0	
1111.3083	regex_section	rouge1_f	0.29543735820519285	discussion
1111.3083	regex_section	rouge2_f	0.1926860025220681	discussion
1111.3083	regex_section	rougeL_f	0.15427275018905973	discussion
1111.3083	regex_section	pred_chars	17295.0	
1111.3083	llm_gap	n_gaps	2.0	
1111.3083	llm_gap	mean_sim_to_gold	0.7683345079421997	
1111.3083	llm_gap	mean_sim_to_full	0.8489505052566528	
1111.3083	llm_gap	recovery_at_0.5	1.0	
1111.3083	llm_gap	hallucination_at_0.5	0.0	
1111.3083	llm_gap	recovery_at_0.6	0.5	
1111.3083	llm_gap	hallucination_at_0.6	0.0	
1111.3083	llm_gap	recovery_at_0.7	0.5	
1111.3083	llm_gap	hallucination_at_0.7	0.0	
1111.3083	pipeline_vs_oracle	n_oracle_gaps	2.0	
1111.3083	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.7330067753791809	
1111.3083	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.8648421168327332	
1111.3083	pipeline_vs_oracle	recovery_at_0.5	0.5	
1111.3083	pipeline_vs_oracle	coverage_at_0.5	1.0	
1111.3083	pipeline_vs_oracle	recovery_at_0.6	0.5	
1111.3083	pipeline_vs_oracle	coverage_at_0.6	1.0	
1111.3083	pipeline_vs_oracle	recovery_at_0.7	0.5	
1111.3083	pipeline_vs_oracle	coverage_at_0.7	1.0	
1112.0343	regex_section	rouge1_f	0.36095764272559855	future_work
1112.0343	regex_section	rouge2_f	0.3512014787430684	future_work
1112.0343	regex_section	rougeL_f	0.36095764272559855	future_work
1112.0343	regex_section	pred_chars	2854.0	
1112.0343	llm_gap	n_gaps	2.0	
1112.0343	llm_gap	mean_sim_to_gold	1.0	
1112.0343	llm_gap	mean_sim_to_full	1.0	
1112.0343	llm_gap	recovery_at_0.5	1.0	
1112.0343	llm_gap	hallucination_at_0.5	0.0	
1112.0343	llm_gap	recovery_at_0.6	1.0	
1112.0343	llm_gap	hallucination_at_0.6	0.0	
1112.0343	llm_gap	recovery_at_0.7	1.0	
1112.0343	llm_gap	hallucination_at_0.7	0.0	
1112.0343	pipeline_vs_oracle	n_oracle_gaps	2.0	
1112.0343	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.8549838662147522	
1112.0343	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.8549838662147522	
1112.0343	pipeline_vs_oracle	recovery_at_0.5	1.0	
1112.0343	pipeline_vs_oracle	coverage_at_0.5	1.0	
1112.0343	pipeline_vs_oracle	recovery_at_0.6	1.0	
1112.0343	pipeline_vs_oracle	coverage_at_0.6	1.0	
1112.0343	pipeline_vs_oracle	recovery_at_0.7	1.0	
1112.0343	pipeline_vs_oracle	coverage_at_0.7	1.0	
1112.3187	regex_section	rouge1_f	0.3837882547559967	fallback
1112.3187	regex_section	rouge2_f	0.28831814415907203	fallback
1112.3187	regex_section	rougeL_f	0.37055417700578996	fallback
1112.3187	regex_section	pred_chars	2795.0	
1112.3187	llm_gap	n_gaps	2.0	
1112.3187	llm_gap	mean_sim_to_gold	0.4523699879646301	
1112.3187	llm_gap	mean_sim_to_full	0.513495922088623	
1112.3187	llm_gap	recovery_at_0.5	0.5	
1112.3187	llm_gap	hallucination_at_0.5	0.5	
1112.3187	llm_gap	recovery_at_0.6	0.5	
1112.3187	llm_gap	hallucination_at_0.6	0.5	
1112.3187	llm_gap	recovery_at_0.7	0.0	
1112.3187	llm_gap	hallucination_at_0.7	1.0	
1112.3187	pipeline_vs_oracle	n_oracle_gaps	2.0	
1112.3187	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.615129828453064	
1112.3187	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.615129828453064	
1112.3187	pipeline_vs_oracle	recovery_at_0.5	0.5	
1112.3187	pipeline_vs_oracle	coverage_at_0.5	0.5	
1112.3187	pipeline_vs_oracle	recovery_at_0.6	0.5	
1112.3187	pipeline_vs_oracle	coverage_at_0.6	0.5	
1112.3187	pipeline_vs_oracle	recovery_at_0.7	0.5	
1112.3187	pipeline_vs_oracle	coverage_at_0.7	0.5	
1201.2501	regex_section	rouge1_f	0.6070460704607047	future_work
1201.2501	regex_section	rouge2_f	0.5613079019073569	future_work
1201.2501	regex_section	rougeL_f	0.6070460704607047	future_work
1201.2501	regex_section	pred_chars	797.0	
1201.2501	llm_gap	n_gaps	2.0	
1201.2501	llm_gap	mean_sim_to_gold	0.7873369455337524	
1201.2501	llm_gap	mean_sim_to_full	0.7873369455337524	
1201.2501	llm_gap	recovery_at_0.5	1.0	
1201.2501	llm_gap	hallucination_at_0.5	0.0	
1201.2501	llm_gap	recovery_at_0.6	0.5	
1201.2501	llm_gap	hallucination_at_0.6	0.5	
1201.2501	llm_gap	recovery_at_0.7	0.5	
1201.2501	llm_gap	hallucination_at_0.7	0.5	
1201.2501	pipeline_vs_oracle	n_oracle_gaps	2.0	
1201.2501	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.7873369455337524	
1201.2501	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.7873369455337524	
1201.2501	pipeline_vs_oracle	recovery_at_0.5	1.0	
1201.2501	pipeline_vs_oracle	coverage_at_0.5	1.0	
1201.2501	pipeline_vs_oracle	recovery_at_0.6	0.5	
1201.2501	pipeline_vs_oracle	coverage_at_0.6	0.5	
1201.2501	pipeline_vs_oracle	recovery_at_0.7	0.5	
1201.2501	pipeline_vs_oracle	coverage_at_0.7	0.5	
1202.0667	regex_section	rouge1_f	0.741444866920152	future_work
1202.0667	regex_section	rouge2_f	0.6717557251908397	future_work
1202.0667	regex_section	rougeL_f	0.741444866920152	future_work
1202.0667	regex_section	pred_chars	1341.0	
1202.0667	llm_gap	n_gaps	2.0	
1202.0667	llm_gap	mean_sim_to_gold	1.000000238418579	
1202.0667	llm_gap	mean_sim_to_full	1.000000238418579	
1202.0667	llm_gap	recovery_at_0.5	1.0	
1202.0667	llm_gap	hallucination_at_0.5	0.0	
1202.0667	llm_gap	recovery_at_0.6	1.0	
1202.0667	llm_gap	hallucination_at_0.6	0.0	
1202.0667	llm_gap	recovery_at_0.7	1.0	
1202.0667	llm_gap	hallucination_at_0.7	0.0	
1202.0667	pipeline_vs_oracle	n_oracle_gaps	2.0	
1202.0667	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.000000238418579	
1202.0667	pipeline_vs_oracle	mean_sim_oracle_to_pipe	1.000000238418579	
1202.0667	pipeline_vs_oracle	recovery_at_0.5	1.0	
1202.0667	pipeline_vs_oracle	coverage_at_0.5	1.0	
1202.0667	pipeline_vs_oracle	recovery_at_0.6	1.0	
1202.0667	pipeline_vs_oracle	coverage_at_0.6	1.0	
1202.0667	pipeline_vs_oracle	recovery_at_0.7	1.0	
1202.0667	pipeline_vs_oracle	coverage_at_0.7	1.0	
1202.1054	regex_section	rouge1_f	0.18562874251497005	future_work
1202.1054	regex_section	rouge2_f	0.1686746987951807	future_work
1202.1054	regex_section	rougeL_f	0.11976047904191617	future_work
1202.1054	regex_section	pred_chars	240.0	
1202.1054	llm_gap	n_gaps	1.0	
1202.1054	llm_gap	mean_sim_to_gold	0.7942567467689514	
1202.1054	llm_gap	mean_sim_to_full	0.7942568063735962	
1202.1054	llm_gap	recovery_at_0.5	1.0	
1202.1054	llm_gap	hallucination_at_0.5	0.0	
1202.1054	llm_gap	recovery_at_0.6	1.0	
1202.1054	llm_gap	hallucination_at_0.6	0.0	
1202.1054	llm_gap	recovery_at_0.7	1.0	
1202.1054	llm_gap	hallucination_at_0.7	0.0	
1202.1054	pipeline_vs_oracle	n_oracle_gaps	2.0	
1202.1054	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.4915074110031128	
1202.1054	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.43022966384887695	
1202.1054	pipeline_vs_oracle	recovery_at_0.5	0.0	
1202.1054	pipeline_vs_oracle	coverage_at_0.5	0.0	
1202.1054	pipeline_vs_oracle	recovery_at_0.6	0.0	
1202.1054	pipeline_vs_oracle	coverage_at_0.6	0.0	
1202.1054	pipeline_vs_oracle	recovery_at_0.7	0.0	
1202.1054	pipeline_vs_oracle	coverage_at_0.7	0.0	
1202.1331	regex_section	rouge1_f	0.35294117647058826	future_work
1202.1331	regex_section	rouge2_f	0.2926829268292683	future_work
1202.1331	regex_section	rougeL_f	0.35294117647058826	future_work
1202.1331	regex_section	pred_chars	393.0	
1202.1331	llm_gap	n_gaps	1.0	
1202.1331	llm_gap	mean_sim_to_gold	0.29502445459365845	
1202.1331	llm_gap	mean_sim_to_full	0.4193246364593506	
1202.1331	llm_gap	recovery_at_0.5	0.0	
1202.1331	llm_gap	hallucination_at_0.5	1.0	
1202.1331	llm_gap	recovery_at_0.6	0.0	
1202.1331	llm_gap	hallucination_at_0.6	1.0	
1202.1331	llm_gap	recovery_at_0.7	0.0	
1202.1331	llm_gap	hallucination_at_0.7	1.0	
1202.1331	pipeline_vs_oracle	n_oracle_gaps	2.0	
1202.1331	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.35103535652160645	
1202.1331	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.2908632159233093	
1202.1331	pipeline_vs_oracle	recovery_at_0.5	0.0	
1202.1331	pipeline_vs_oracle	coverage_at_0.5	0.0	
1202.1331	pipeline_vs_oracle	recovery_at_0.6	0.0	
1202.1331	pipeline_vs_oracle	coverage_at_0.6	0.0	
1202.1331	pipeline_vs_oracle	recovery_at_0.7	0.0	
1202.1331	pipeline_vs_oracle	coverage_at_0.7	0.0	
1202.2591	regex_section	rouge1_f	0.0	
1202.2591	regex_section	rouge2_f	0.0	
1202.2591	regex_section	rougeL_f	0.0	
1202.2591	regex_section	pred_chars	0.0	
1202.2591	llm_gap	n_gaps	0.0	
1202.2591	llm_gap	mean_sim_to_gold	0.0	
1202.2591	llm_gap	mean_sim_to_full	0.0	
1202.2591	llm_gap	recovery_at_0.5	0.0	
1202.2591	llm_gap	hallucination_at_0.5	0.0	
1202.2591	llm_gap	recovery_at_0.6	0.0	
1202.2591	llm_gap	hallucination_at_0.6	0.0	
1202.2591	llm_gap	recovery_at_0.7	0.0	
1202.2591	llm_gap	hallucination_at_0.7	0.0	
1202.2591	pipeline_vs_oracle	n_oracle_gaps	2.0	
1202.2591	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.0	
1202.2591	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.0	
1202.2591	pipeline_vs_oracle	recovery_at_0.5	0.0	
1202.2591	pipeline_vs_oracle	coverage_at_0.5	0.0	
1202.2591	pipeline_vs_oracle	recovery_at_0.6	0.0	
1202.2591	pipeline_vs_oracle	coverage_at_0.6	0.0	
1202.2591	pipeline_vs_oracle	recovery_at_0.7	0.0	
1202.2591	pipeline_vs_oracle	coverage_at_0.7	0.0	
