paper_id	source	sent_idx	sentence	silver_label	silver_confidence	silver_rationale	gold_label	notes
0808.2057	predicted	37	The Hamiltonian E:Hamiltonian can be used to create continuous-variable cluster states, defined as Gaussian states satisfying the relation {{formula:c13a3c0b-1ab6-4f74-bad5-d7cb72357953}} where {{formula:37d972ae-2e57-4866-aed6-7da7045feb17}} and {{formula:917705ef-a52f-4b7d-8b60-73ebc739d3e5}} are vectors of amplitude and phase quadratures for the {{formula:f69e45bd-899f-42d6-9514-dda2f7997639}} cavity mode, {{formula:b7e89264-299a-4bac-b7aa-890e2d13e9a0}} and {{formula:76a6c5ab-9706-4a3b-a52a-43a12cfaf220}} , {{formula:d0fc3f01-64d9-45a1-b76d-b4c7bb24c10e}} is the symmetric weighted adjacency matrix of the graph of the CVCS, and the arrow denotes the limit of large squeezing.	none	0.9	This sentence describes a potential application of the Hamiltonian, not a limitation or future work.		
0808.2057	predicted	38	Reference {{cite:56dc7cfcdebe51a8579d1e2db4a3600c1194d8fc}} first proved a nonunique relationship between the adjacency matrix {{formula:65254acd-a00f-40a7-9c56-ff1118aee2ee}} , which describes the cluster state, and the adjacency matrix {{formula:2be4014c-0566-4c10-b14e-5dacd5b33cfb}} , which describes the coupling between the modes inside the cavity.	none	0.9	This sentence describes a finding from prior work, not a limitation or future work.		
0808.2057	predicted	39	The general relationship is somewhat complicated, so references {{cite:3dd411ffa58524ec957504450bf4b0ff7688bc5d}}, {{cite:4efe9dd016c2d263d418ae82099bd3cb8553ffa5}}, {{cite:d056802759dcadf80d8c2aabd03c3bbbca179c4e}} introduced the simplifying ansatz that {{formula:97d162fe-0b8e-41b4-97b6-f1a9bb98d66a}} from which it follows {{cite:3dd411ffa58524ec957504450bf4b0ff7688bc5d}}, {{cite:d056802759dcadf80d8c2aabd03c3bbbca179c4e}} that (up to a trivial relabeling) {{formula:c22842cb-b6de-44f0-9fe3-4f90128bee15}} In short, assuming {{formula:d9219d87-704c-4b1a-87a4-66c929b39fa9}} is an orthogonal matrix implies the graph describing the couplings between photons in the cavity ({{formula:afc3fa8e-4297-4a36-8182-0345fd262ce3}} ) is identical to the graph describing the cluster state ({{formula:2b30f2fc-18b9-45f3-8dd8-a55947fd8bd3}} ), which is a vast simplification over the general relationship.	none	0.9	This sentence describes a simplification introduced in prior work, not a limitation or future work.		
0808.2057	predicted	40	The derivation requires that {{formula:7df42901-2524-4fd2-a9b5-33b8129a0870}} be the adjacency matrix of a bipartite graph, but as we will see, one can derive this from the Hankel and hollow constraints.	none	0.9	This sentence describes a requirement for the derivation, not a limitation or future work.		
0808.2057	predicted	41	We now see how the twin demands of experimental and theoretical simplicity for creating CVCS in an optical cavity naturally lead us to consider Hankel hollow orthogonal matrices, all of whose non-zero elements are either {{formula:f56bc9c3-8b2f-4d8d-9fa9-86fb372f95d5}} , for some constant {{formula:cfbe24b8-6a48-48f6-b142-bcae64e00c9f}} .	none	0.9	This sentence describes the motivation for considering certain matrices, not a limitation or future work.		
0808.2057	predicted	42	We can of course consider renormalized matrices instead by dividing out {{formula:6f510777-bb3c-4198-831b-c20d958b1363}} , so that all entries are {{formula:2045d900-7805-496c-8ac0-131dc2a6e1c8}} ; after finding these renormalized matrices, we can then reintroduce the constant afterwards so that E:Asquared holds.	none	0.9	This sentence describes a methodological approach, not a limitation or future work.		
0808.2057	predicted	43	Thus, we see that finding and classifying Hankel hollow weighing matrices is our primary interest.	none	0.9	This sentence describes the primary interest of the study, not a limitation or future work.		
0808.2057	predicted	44	For completeness, we mention one further elaboration that is possible for this scheme.	none	0.9	This sentence describes a possible elaboration, not a limitation or future work.		
0808.2057	predicted	45	If the photons' polarization, transverse, or spatial degrees of freedom are taken into account, then the Hamiltonian E:Hamiltonian can be modified by adding additional indices for these modes.	none	0.9	This sentence describes a potential modification to the Hamiltonian, not a limitation or future work.		
0808.2057	predicted	46	If these additional modes are all frequency-degenerate, then an additional sum over these degenerate modes appears in E:Hamiltonian, which allows for the symmetric intercoupling between the degenerate degrees of freedom.	none	0.9	This sentence describes a potential modification to the Hamiltonian, not a limitation or future work.		
0808.2057	predicted	47	If such an interaction could be simultaneously phasematched by the nonlinear medium inside the cavity, then one is naturally lead to consider block-Hankel matrices, where the size of the blocks is equal to the number of degenerate degrees of freedom.	none	0.9	This sentence describes a potential modification to the Hamiltonian, not a limitation or future work.		
0808.2057	predicted	48	We leave the consideration of block-Hankel hollow weighing matrices to future work.	future_work	0.95	The sentence explicitly states that the consideration of block-Hankel hollow weighing matrices is left to future work.		
0808.2057	predicted	49	In this section we introduce the definition of anticirculant graphs and study some of their first properties.	none	0.9	This sentence describes the content of a section, not a limitation or future work.		
0808.2057	predicted	50	For the sake of self-containedness, we will define here all the graph-theoretic concepts we require.	none	0.9	This sentence describes the content of a section, not a limitation or future work.		
0808.2057	predicted	51	For further background on theory of graphs the interested reader is referred to the book by Diestel {{cite:24838f6f33b693e443cca46373d1dde0692fc3bd}}.	none	0.9	This sentence provides a reference for further reading, not a limitation or future work.		
0808.2057	predicted	52	Our reference about permutations and finite groups is Cameron {{cite:c4e07fc53a27594c2be294b50923af92574cccf3}}.	none	0.9	This sentence provides a reference for further reading, not a limitation or future work.		
0808.2057	predicted	53	We will work with simple graphs.	none	0.9	This sentence describes the scope of the study, not a limitation or future work.		
0808.2057	predicted	54	A (simple) graph {{formula:4c649e43-0efc-4b81-8e59-7e7f559ea683}} is an ordered pair of sets defined as follows: {{formula:9de57558-cb27-4303-b380-b4e43544c8f8}} is a non-empty set, whose elements are called vertices; {{formula:b30f0d9c-e794-419a-b604-13950e9d87e5}} is a non-empty set of unordered pairs of vertices, whose elements are called edges.	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	predicted	55	An edge of the form {{formula:25dd71ed-6449-47d0-b532-c29ffb934aa3}} is called a loop.	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	predicted	56	Two vertices {{formula:10b5f563-17a8-4b31-ab5a-8adbb3c1d38f}} and {{formula:f971293d-3e5b-4ab1-b716-c42354fbca42}} are said to be adjacent if {{formula:d4f1597e-6e44-45cf-9b04-40ca9747e2d1}} .	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	predicted	57	Often, this is simply denoted by writing {{formula:9625e869-1d8d-4b73-91d7-b2579b755ce5}} .	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	predicted	58	A graph is loopless if it is has no loops.	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	predicted	59	The adjacency matrix of a graph {{formula:d566257e-35f5-4ddc-b733-386808d58b05}} is denoted by {{formula:39665e85-baa4-4a47-8ebe-fbcda9bbb7bf}} and defined by {{formula:02303df8-2fba-4303-a5a7-cad246cd509a}} An adjacency matrix of a loopless graph is said to be hollow.	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	predicted	60	The degree of a vertex {{formula:0b1ba962-4df7-4ff7-9452-2ce42190a263}} in a graph {{formula:0e43c949-8a1e-422e-8d6d-a402b43f2a67}}	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0811.2508	gold	0	With several methods for age-dating brown dwarfs over a broad range of phase space now available, opportunities to use these objects as chronometers for various Galactic studies look to be increasingly promising; e.g., age-dating planetary systems, examining cluster age spreads, testing Galactic disk dynamical heating models, and direct measures of the substellar mass function and birthrate in the field and other populations.	none	0.9	This sentence describes the potential applications of age-dating brown dwarfs, which is a contribution claim rather than a limitation or future work.		
0811.2508	gold	1	However, there are areas where improvements in uncertainties are needed and basic assumptions tested.	limitation	0.95	The sentence identifies areas where improvements are needed, indicating a limitation in the current methods or assumptions.		
0811.2508	gold	2	Surface gravity determinations in particular require better constraints, since these enable age-dating of individual sources.	limitation	0.95	The sentence specifies a need for better constraints on surface gravity determinations, which is a limitation of the current methodology.		
0811.2508	gold	3	In the short term, improvements in spectral models can help in this endeavor; however, a sufficiently sampled grid of benchmark sources may obviate the need for models entirely.	future_work	0.9	The sentence discusses potential improvements in spectral models and suggests a future direction for research.		
0811.2508	gold	4	Benchmarks should increasingly arise from mass standards, for which age constraints are more precise; these additionally provide necessary tests of evolutionary models upon which most of the age-dating techniques hinge.	future_work	0.9	The sentence suggests that benchmarks should arise from mass standards, indicating a future direction for research.		
0811.2508	gold	5	Improved angular resolution and sensitivity with {{formula:c355ace2-97f7-441c-892b-5b9952550f3e}} and the next generation of large ({{formula:ea7f78cb-378b-4c98-acd2-38b0a459a0c8}} m) telescopes will increase resolved binary sample sizes by expanding the volume in which they can be found and monitored.	none	0.85	The sentence describes the expected improvements in sample sizes due to new facilities, which is more of a descriptive statement than a limitation or future work.		
0811.2508	gold	6	These facilities will also aid searches for substellar cluster members in old open field and globular clusters and, perhaps more importantly, mass standards in these clusters to facilitate more stringent tests of evolutionary models (T.	none	0.85	The sentence describes the expected benefits of new facilities, which is a descriptive statement rather than a limitation or future work.		
0811.2508	gold	7	Dupuy, priv. comm.).	none	0.8	This is a citation and does not contribute to the discussion of limitations or future work.		
0811.2508	gold	8	Finally, a larger, more complete sample of brown dwarfs with precise RV measurements will both improve our statistical constraints on the age of the local brown dwarf population (and subpopulations) while additionally aiding in the search for mass standards.	future_work	0.9	The sentence suggests that a larger sample of brown dwarfs with precise RV measurements will improve statistical constraints, indicating future work.		
0811.2508	gold	9	The author thanks T.	none	0.8	This sentence is an acknowledgment and does not pertain to limitations or future work.		
0811.2508	gold	10	West for helpful comments.	none	0.8	This sentence is an acknowledgment and does not pertain to limitations or future work.		
0811.2508	predicted	11	limitations and current (typical) precisions.	none	0.85	The sentence is a fragment and does not provide enough context to be classified as a limitation or future work.		
0811.2508	predicted	12	Table 1 provides a summary of the methods discussed in detail below.	none	0.85	The sentence describes the contents of a table, which is a descriptive statement.		
0811.2508	predicted	13	{{table:67942bf9-1a5d-4406-b397-f7379833015d}} The most straightforward way to age-date an individual brown dwarf is to borrow from its environment, a tactic that is suitable for members of coeval clusters/associations and companions to age-dated stars.	none	0.85	The sentence describes a method for age-dating brown dwarfs, which is a contribution claim rather than a limitation or future work.		
0811.2508	predicted	14	Brown dwarfs are well-sampled down to and below the deuterium fusing mass limit (M {{formula:c8a349ce-636d-43f4-bab2-0cb3319d7cb6}} 0.013 M{{formula:d0fbbffc-95bf-4633-b5e8-9575ac78911e}} ) in the youngest nearby clusters ({{formula:948f7e90-0ecc-489d-8b26-ecbb263678db}} {{formula:8c2f00e5-7217-4422-877c-a1eb14475eda}} 5 Myr), as their luminosities are greater at early ages.	none	0.85	The sentence describes the sampling of brown dwarfs in clusters, which is a descriptive statement.		
0811.2508	predicted	15	Brown dwarfs have also been identified in somewhat older (10–50 Myr)“loose associations” in the vicinity of the Sun ({{formula:9cfa10b6-30cb-4031-897f-5c96275e3bde}} {{formula:9cbdbdfb-ef9b-4aea-befe-84be9eb2f8c5}} 50–100 pc; e.g., {{cite:15f44987c00c2b2c90a1607b6160c901c1aec91a}}).	none	0.85	The sentence describes the identification of brown dwarfs in associations, which is a descriptive statement.		
0811.2508	predicted	16	For older and more distant clusters ({{formula:83b41c4b-48c1-487a-a353-8178d9b31b89}} {{formula:690b614b-3bd5-4319-b3ff-87fa70b66e4b}} 1 kpc), decreasing surface temperatures and compact radii exacerbate the sensitivity issues that plague low-mass stellar studies (see contribution by G.	limitation	0.9	The sentence describes sensitivity issues in older and more distant clusters, indicating a limitation.		
0811.2508	predicted	17	There are as yet no known brown dwarfs in globular clusters, despite detection of the end of the stellar main sequence in systems such as NGC 6397 {{cite:c3aec005bae16b8b016b152ed6e95e913ebbba61}}.	open_problem	0.9	The sentence states that no brown dwarfs are known in globular clusters, indicating an unresolved question.		
0811.2508	predicted	18	For brown dwarfs in young clusters, numerous studies have examined age-related trends in colors (e.g., {{cite:ed91b8da3b41f6438d06892edbbf3ee46a47aada}}), spectral characteristics (e.g., {{cite:6d02497190066bfb3e6db4becc621e12240d8bfe}}), accretion timescales (e.g., {{cite:5824d928b0c3153c36288041e9f25861d4c851ec}}) and circum(sub)stellar disk evolution (e.g., {{cite:06ee4a9220fefb3f0be20346894f41b1319014a5}}).	none	0.85	The sentence describes studies on age-related trends, which is a descriptive statement.		
0811.2508	predicted	19	These have been coarsely quantified, and appear to be most useful at very young ages ({{formula:f6f71487-1f38-401e-93b1-b41140900d04}} 10 Myr).	none	0.85	The sentence describes the quantification of trends, which is a descriptive statement.		
0811.2508	predicted	20	Surface properties and luminosities are highly variable at these ages due to sensitivity to formation conditions (e.g., {{cite:c5cc0a11710490811486e6b9d14804e54b1b53bd}}), ongoing accretion, complex magnetic effects (e.g., {{cite:fc93e941df80ffc048a92610918a627d5cad904c}}) and age spreads within a cluster (see contribution by R.	none	0.85	The sentence describes variability in surface properties and luminosities, which is a descriptive statement.		
0811.2508	predicted	21	Hence, while brown dwarfs in clusters with ages spanning {{formula:d04cab8f-1ad5-4f29-8829-12127be65e27}} 1–650 Myr are now well-documented, with age uncertainties as good as 10% (for the LDB technique; see {{formula:2752efcf-bf12-4728-b9ad-906588d5f8b6}} 3), useful predictive trends are probably limited to ages of {{formula:0e4883ac-4a31-445b-9a11-524283ca5db6}} 10 Myr.	limitation	0.9	The sentence suggests that predictive trends are limited to certain ages, indicating a limitation.		
0811.2508	predicted	22	Known brown dwarf companions to main sequence stars now number a few dozen, spanning a wide range of separation, age and composition.	none	0.85	The sentence describes the characteristics of known brown dwarf companions, which is a descriptive statement.		
0811.2508	predicted	23	Many of these systems are widely-separated so that their brown dwarf companions can be directly studied.	none	0.85	The sentence describes the study of widely-separated systems, which is a descriptive statement.		
0811.2508	predicted	24	Age uncertainties for companion brown dwarfs depend on stellar dating methods which are generally more uncertain (50–100%; e.g., {{cite:2846bd411a46d3033c7ace28d4b8d255ace1785e}}) than cluster ages.	limitation	0.9	The sentence describes the uncertainty in age dating methods for companion brown dwarfs, indicating a limitation.		
0811.2508	predicted	25	Searches for substellar companions to more precisely age-dated white dwarfs (e.g. {{cite:83e6d0a5494a6f0fdbad6697a9c46cf831bf1a6a}}, {{cite:c27d7df5faca8aba6723804766afa5a4e49bba75}}) and subgiants {{cite:b8139efc3091db6b2604210afb1c5ed65573ba4f}} have so far met with limited success.	limitation	0.9	The sentence describes limited success in searches for substellar companions, indicating a limitation.		
0811.2508	predicted	26	Nevertheless, brown dwarf companions to age-dated stars serve as important benchmarks for calibrating other age-dating methods at late ages ({{formula:c75a3202-9e01-42fa-92f1-9c09a435267b}} 500 Myr) and are fundamental for testing evolutionary models (see contribution by T.	none	0.85	The sentence describes the utility of brown dwarf companions as benchmarks, which is a contribution claim.		
0811.2508	predicted	27	Lithium is fused at a lower temperature than hydrogen (2.5{{formula:cf67f965-09e2-493d-b267-4b03c1ec73e8}} 10{{formula:891d6978-1c0c-4d95-921f-01f3ef3a86f9}} K), resulting in a somewhat lower fusing mass limit (0.065 M{{formula:dbed2bf3-07ce-4e0b-a1e9-b6f2b17b6542}} ; {{cite:e56827c6774e756dc66db9a31d4182ddfe03b275}}).	none	0.85	The sentence describes the fusion of lithium, which is a background statement.		
0811.2508	predicted	28	Because the interiors of low mass stars and brown dwarfs are fully convective at early ages, an object with a mass above this limit will fully deplete its initial reservoir of lithium within {{formula:1e5696d9-60b2-4638-a668-65e4af396991}} 200 Myr.	none	0.85	The sentence describes the depletion of lithium in low mass stars, which is a background statement.		
0811.2508	predicted	29	Hence, any system older than this which exhibits Li I absorption has a mass less than 0.065 M{{formula:0be468ff-5122-4aa7-93dc-3031536f4187}} and is therefore a brown dwarf (e.g., {{cite:0c902710e5720aec64c89f9b33a6ff410227a8fb}}).	none	0.85	The sentence describes a method for identifying brown dwarfs, which is a contribution claim.		
0811.2508	predicted	30	With a mass limit, one can use evolutionary models to determine an age limit.	none	0.85	The sentence describes the use of evolutionary models, which is a background statement.		
0811.2508	predicted	31	In the age range {{formula:b02712a0-f638-44bc-a613-fab77a625628}} 10–200 Myr, the degree of lithium depletion in low-mass stars and brown dwarfs is itself mass-dependent, occurring earlier in more massive stars which first achieve the necessary core temperatures.	none	0.85	The sentence describes the mass-dependent depletion of lithium, which is a background statement.		
0811.2508	predicted	32	Hence, over this range the age of an individual source can be precisely constrained if its mass is known.	none	0.85	The sentence describes the precision of age constraints, which is a background statement.		
0811.2508	predicted	33	A more practical approach, however, is to ascertain the age of a group of coeval low-mass objects based on which sources do or do not exhibit Li I absorption; this is the lithium depletion boundary (LDB) technique.	none	0.85	The sentence describes the LDB technique, which is a contribution claim.		
0811.2508	predicted	34	Different evolutionary models yield remarkably similar predictions for the location of the LDB over a broad range of ages {{cite:941cd1870230b9e4d007f12acad1b516f7fd9d17}}, and the boundary itself is readily identifiable in color-magnitude diagrams.	none	0.85	The sentence describes the predictions of evolutionary models, which is a background statement.		
0811.2508	predicted	35	As such, this technique has been used to age-date several nearby young clusters and associations (e.g., {{cite:5f4c473f4a626eb7b813da038e19762f25362cdb}}, {{cite:0aa86035ed3570d1faf6a667580310e96f3752cd}}, {{cite:a539d773f3285dc40c56bb63d2d2755c693ea5b3}}, {{cite:d0ed153c67c33b36fcac16e67b9643f6e70c7998}}).	none	0.85	The sentence describes the use of the LDB technique, which is a contribution claim.		
0811.2508	predicted	36	LDB studies have also provided independent confirmation of other cluster-dating methods such as isochrone fitting {{cite:a539d773f3285dc40c56bb63d2d2755c693ea5b3}}.	none	0.85	The sentence describes the confirmation of other methods, which is a contribution claim.		
0811.2508	predicted	37	A variant of the LDB technique for coeval binary systems has been proposed by {{cite:17984f83a2310cd48d75b477084a8897b2300087}}, in which a system that exhibits Li I absorption in the secondary but not in the primary can have both lower and upper age limits assigned to it (note that the presence/absence of Li I in both components simply sets a single upper/lower age limit).	none	0.85	The sentence describes a variant of the LDB technique, which is a contribution claim.		
0811.2508	predicted	38	This technique requires resolved optical spectroscopy of both components and can be pursued only for a few (rare) wide low-mass pairs (e.g., Burgasser et al., in prep.) or using high spatial-resolution spectroscopy (e.g. {{cite:09db6dfd8019c882d6da74c45a9487139c06e08b}}).	limitation	0.9	The sentence describes the requirements for a technique, indicating a limitation in its applicability.		
0811.2508	predicted	39	No single brown dwarf pair straddling the LDB has yet been identified.	open_problem	0.9	The sentence states that no brown dwarf pair straddling the LDB has been identified, indicating an unresolved question.		
0811.2508	predicted	40	Despite its utility, the detection of LI I absorption in brown dwarf spectra has limitations.	limitation	0.9	The sentence describes limitations in detecting Li I absorption, indicating a limitation.		
0811.2508	predicted	41	The 6708 Å line lies in an relatively faint spectral region for cool L-type dwarfs, so sensitive spectral observations on large telescopes are typically required to detect (or convincingly rule out) this feature.	limitation	0.9	The sentence describes the difficulty in detecting a spectral line, indicating a limitation.		
0811.2508	predicted	42	For optically-brighter M-type brown dwarfs, high-resolution observations are generally required to distinguish Li I absorption from overlapping molecular absorption features.	limitation	0.9	The sentence describes the need for high-resolution observations, indicating a limitation.		
0811.2508	predicted	43	Young brown dwarfs ({{formula:87369e06-cec4-46cc-8511-286c1e16ef36}} 50 Myr) with low surface gravities show weakened alkali line absorption (see {{formula:df33d6ef-3020-4acf-809e-f839464296be}} 5), including Li I, making it again necessary to obtain sensitive, high-resolution observations {{cite:15f44987c00c2b2c90a1607b6160c901c1aec91a}}.	limitation	0.9	The sentence describes the need for sensitive observations due to weakened absorption, indicating a limitation.		
0811.2508	predicted	44	For brown dwarfs cooler than {{formula:e0c2aa9c-6148-4794-8b6d-b3243dc501a3}} 1500 K (i.e., the T dwarfs), lithium is chemically depleted in the photosphere through its conversion to LiCl, LiF or LiOH {{cite:58bb262fbbae7790bd0028d0996a7cd72afdc9fb}}.	limitation	0.9	The sentence describes chemical depletion in cooler brown dwarfs, indicating a limitation.		
0811.2508	predicted	45	As such, practical					
0811.3859	gold	0	We studied the matroid isomorphism problem under various input representations and restriction on the rank of the matroid.	none	0.95	This sentence describes the scope of the study and the problem addressed, but does not identify a limitation or future work.		
0811.3859	gold	1	We proved that graph isomorphism, graphic matroid isomorphism and bounded rank version of matroid isomorphism are all polynomial time equivalent.	none	0.95	This sentence summarizes the results of the study, indicating equivalence between problems, but does not identify a limitation or future work.		
0811.3859	gold	2	In addition, we find it interesting that in the bounded rank case, {{formula:67e88915-6dab-467c-86b3-9ecc39083464}} and {{formula:73a9eab3-bef5-4755-b312-be18f0212e9c}} are equivalent, though there exist matroids of bounded rank which are not representable over any field.	none	0.9	This sentence notes an interesting finding related to bounded rank matroids, but does not identify a limitation or future work.		
0811.3859	gold	3	Some of the open questions that we see are as follows: Our results provide new possibilities to attack the graph isomorphism problem.	open_problem	0.95	This sentence introduces open questions and suggests new possibilities for addressing the graph isomorphism problem, without committing to future work.		
0811.3859	gold	4	For example, it will be interesting to prove a {{formula:bf11a214-943f-4bd0-8256-01184643d69f}} upper bound for {{formula:a565f4cf-3afd-445c-80fc-35aac302745d}} .	open_problem	0.95	This sentence suggests an interesting problem to prove an upper bound, without committing to future work.		
0811.3859	gold	5	Note that this will imply that {{formula:66ee8bbb-603c-40c3-8233-24ff83ac40b0}} .	none	0.9	This sentence describes an implication of proving the upper bound, but does not identify a limitation or future work.		
0811.3859	gold	6	Similarly, are there special cases of {{formula:b1bc22ba-5df9-41e0-af2d-0e0e2806e501}} (other than what is translated from the bounds for {{formula:66119676-2026-470d-ad92-ecc2591db094}} ) which can be solved in polynomial time?	open_problem	0.95	This sentence poses a question about special cases that can be solved in polynomial time, indicating an open problem.		
0811.3859	gold	7	The representations of the matroid in the definition of {{formula:0e5247ae-769f-42ec-88f9-6256404ec067}} is over fields of size at least {{formula:fd9e4674-c05f-4b5d-8f5f-4ad51bcf12f1}} and at most {{formula:5f94f549-04f2-4d28-969a-d2893ccbca5c}} , where {{formula:d54f65eb-9d58-468b-b3ac-c541902d1fc5}} is the size of the ground set of the matroid.	none	0.9	This sentence describes the representation constraints in the definition, but does not identify a limitation or future work.		
0811.3859	gold	8	This is critically needed for the observation of {{formula:ed4610c8-dc2d-439e-a414-b855faf3ac0c}} -hardness.	none	0.9	This sentence explains the necessity of certain constraints for hardness observation, but does not identify a limitation or future work.		
0811.3859	gold	9	One could ask if the problem is easier over fixed finite fields independent on the input.	open_problem	0.95	This sentence poses a question about the problem's difficulty over fixed finite fields, indicating an open problem.		
0811.3859	gold	10	However, we note that, by our results, it follows that this problem over {{formula:d69eaf44-6579-410a-9109-f46d53a58f46}} is already hard for {{formula:cc8ebbbd-ccaf-4230-89d7-398a70b7caa3}} .	none	0.9	This sentence notes a result about the problem's hardness, but does not identify a limitation or future work.		
0811.3859	gold	11	It will still be interesting to give a better (than the trivial {{formula:13fc76b0-a8a2-468c-86b2-d1f810e3e58f}} ) upper bound for linear matroids represented over fixed finite fields (even for {{formula:e44a632e-ecf4-4a9b-891a-951b45448747}} ).	open_problem	0.95	This sentence suggests it would be interesting to find a better upper bound, indicating an open problem.		
0811.3859	gold	12	Can we use the colouring technique of linear matroid isomorphism to reduce the general instances of linear matroid isomorphism to isomorphism testing of “simpler components” of the matroid?	open_problem	0.95	This sentence poses a question about using a technique to simplify instances, indicating an open problem.		
0811.3859	gold	13	Can we make the reduction from {{formula:3a57d6cb-005e-4e6a-8cb9-22de9d9fdbb8}} to {{formula:14b40ab7-67b3-4493-8c98-b150b4fc9983}} many-one?	open_problem	0.95	This sentence poses a question about making a reduction many-one, indicating an open problem.		
0811.3859	gold	14	Can we improve the complexity of this reduction in the general case?	open_problem	0.95	This sentence poses a question about improving the complexity of a reduction, indicating an open problem.		
0811.3859	predicted	15	In {{cite:b1cdb4de9cb33b785b477ece96f955cc6efd6a62}}, Hopcroft and Tarjan proved that every 2-connected graph can be decomposed uniquely into a tree of 3-connected components, bonds or polygons.Cunningham et al. {{cite:9c13e8a20b0732dc38783dc73882b43cc1fbb32f}} shows that any graphic matroid {{formula:df282619-399c-4fdf-b7a4-5242ec2ee194}} is isomorphic to {{formula:8282ae4a-82f0-465b-84d6-0c9314ac6729}} , where {{formula:87ea2e4c-4c21-496c-8f68-97a959382b83}} are 3-connected components, bonds or polygons of {{formula:02a3f5a3-e149-4f57-9aa3-d4dd4d70b42d}} and {{formula:8265e63b-977e-4e79-88a9-661ad366d93a}} are the virtual edges.	none	0.9	This sentence describes prior work and findings related to graph decomposition, but does not identify a limitation or future work.		
0811.3859	predicted	16	However, it is unclear if this can be turned into a reduction from {{formula:fdefc712-8100-417d-80f5-6dddcfff8f75}} to {{formula:92eeab3d-e73e-49dd-8e24-13a4e2ec3095}} using edge/vertex colouring.	open_problem	0.95	This sentence notes the uncertainty of turning a decomposition into a reduction, indicating an open problem.		
0811.3859	predicted	17	Moreover, {{cite:b1cdb4de9cb33b785b477ece96f955cc6efd6a62}} showed that this decomposition can be computed in polynomial time.	none	0.9	This sentence describes a result from prior work about polynomial time computation, but does not identify a limitation or future work.		
0811.3859	predicted	18	The idea is to then find the isomorphism classes of these 3-connected components using queries to {{formula:79e0b7fc-b4b8-4d69-9ff0-ea05a1213802}} (see theorem REF ), and then colour the tree nodes with the corresponding isomorphism class, and then compute a coloured tree isomorphism between the two trees produced from the two graphs.	none	0.9	This sentence describes a method for finding isomorphism classes, but does not identify a limitation or future work.		
